,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,AQI,kfold
15630,21.04,34.84,5.63,10.92,66.69,0.91,12.96,18.49,77.0,2
15631,70.58,76.03,8.99,17.94,52.85,20.62,15.31,29.69,290.0,2
15632,51.14,103.09,5.2,10.0,10.42,0.92,13.55,50.35,117.0,2
15633,79.02,113.50333333333333,22.12,9.7,9.32,0.0,35.35,26.93,188.66666666666666,2
15634,24.8,31.95,10.17,3.11,5.04,0.74,8.89,44.67,85.0,2
15635,163.73,146.85666666666665,38.15,62.28,61.3,1.87,7.41,23.82,344.0,2
15636,8.98,33.47,2.05,4.48,8.68,0.91,4.6,2.62,55.0,2
15637,40.74,59.589999999999996,9.93,15.82,73.68,0.66,8.16,30.56,65.0,2
15638,59.46,152.71,7.61,51.91,20.35,0.68,16.9,51.92,137.0,2
15639,47.39,55.156666666666666,9.26,10.48,21.963333333333335,9.26,7.72,7.71,241.0,2
15640,25.41,29.05333333333333,11.08,9.13,1.6,0.97,6.85,13.7,66.0,2
15641,103.22,199.86,68.97,102.84,32.91,68.97,57.8,52.79,1033.0,3
15642,15.41,25.67,15.91,12.44,7.1,1.36,73.67,31.67,98.0,2
15643,60.49,175.86,60.28333333333333,6.46,10.05,0.78,4.04,72.85999999999999,100.66666666666667,2
15644,34.99,68.71,15.13,15.07,28.28,0.0,6.14,4.84,62.0,2
15645,132.24,20.853333333333335,3.45,0.97,9.663333333333334,1.36,3.3,70.0,326.0,2
15646,34.1,71.91,2.7,30.72,16.55,0.69,8.82,21.75,88.0,2
15647,153.42,54.95666666666667,4.02,14.34,19.223333333333333,17.2,7.69,52.05,339.0,2
15648,102.54,171.02,25.42,40.53,14.44,0.93,8.75,30.65,251.0,2
15649,32.46333333333333,71.41333333333334,4.49,18.22,11.186666666666667,0.33,4.12,32.4,73.33333333333333,2
15650,61.48,53.24,23.76,39.43,10.72,0.78,11.53,19.51,122.0,2
15651,18.66,53.12,9.13,27.62,24.52,0.68,4.7,20.13,57.0,2
15652,99.83,95.62666666666667,5.37,18.44,10.75,4.39,4.58,35.01,253.0,2
15653,110.75,494.5,51.52,0.25,9.96,2.96,26.82,6.4,489.0,2
15654,35.62,94.08,5.93,27.03,20.71,0.88,13.71,59.27,100.0,2
15655,276.11,72.17666666666668,28.63,2.68,0.016666666666666666,2.31,38.44,33.07333333333333,428.0,2
15656,22.23,40.88,1.56,13.36,4.15,1.15,6.05,31.39,74.0,2
15657,85.21,246.05,69.58,71.8,33.5,1.75,21.99,49.58,226.0,2
15658,47.28333333333333,150.72,37.06,9.75,8.05,1.77,26.29,9.37,106.33333333333333,2
15659,96.33,172.08,11.63,18.14,28.99,0.46,13.85,16.81,227.0,2
15660,7.2,34.11,3.7,5.73,7.23,0.5,7.01,18.9,49.0,2
15661,96.96,159.36,34.59,45.04,36.65,1.21,9.87,23.38,175.0,2
15662,58.92,103.16,11.7,38.77,52.22,0.21,7.01,38.96,118.0,2
15663,24.37,40.66,6.12,32.93,2.12,1.15,56.61000000000001,36.86,69.0,2
15664,48.62,89.87,7.89,29.51,14.47,0.98,6.45,37.53,95.0,2
15665,23.63,60.91,6.7,17.43,5.14,0.21,4.59,31.39,72.0,2
15666,38.75666666666667,179.33,6.67,7.17,6.69,0.4,30.85,10.89,85.66666666666667,2
15667,174.03,293.0,23.38,42.35,35.82,1.34,12.89,31.94,438.0,2
15668,40.97,77.81333333333335,29.94,113.8,28.223333333333333,29.94,22.82,3.69,478.0,2
15669,77.2,291.2,9.13,6.64,5.94,3.04,11.44,5.69,254.0,2
15670,79.63,73.38333333333334,7.04,10.82,3.78,1.18,46.7,83.86,189.0,2
15671,85.77,138.65,6.2,42.57,14.85,0.88,8.47,51.84,196.0,2
15672,75.89,147.99,12.09,69.76,23.85,0.0,34.18,36.8,158.0,2
15673,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15674,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
15675,33.56,69.43,11.16,25.62,18.51,0.8,6.78,43.92,73.0,2
15676,98.98,163.5,7.72,41.72,20.61,1.17,8.65,45.51,225.0,2
15677,49.6,116.05,12.41,44.57,26.32,0.58,8.36,32.27,112.0,2
15678,20.98,92.4,9.77,10.58,5.77,0.38,8.5,47.9,121.0,2
15679,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
15680,70.54,82.53666666666666,8.59,23.22,19.400000000000002,0.46,4.87,28.76,115.0,2
15681,52.59,69.96,1.99,7.28,6.56,1.23,3.38,7.27,94.0,2
15682,90.03,210.68,15.03,19.34,7.36,1.9,31.73,40.66,251.0,2
15683,6.41,247.27,7.59,7.9,9.743333333333334,1.07,5.87,6.9,121.0,2
15684,97.16,188.39,15.83,57.63,43.23,8.4,20.15,70.29,345.0,2
15685,146.53,252.25,8.45,29.28,62.9,1.31,3.88,15.18,317.0,2
15686,78.9,85.39999999999999,10.6,15.42,20.863333333333333,0.44,5.03,26.14,138.0,2
15687,48.45,84.47,12.96,36.41,18.13,0.97,6.57,50.06,103.0,2
15688,67.37,137.74,13.05,42.49,17.71,0.57,14.43,29.52,140.0,2
15689,14.19,72.62,9.51,26.25,25.06,0.97,4.61,19.83,91.0,2
15690,3.14,5.83,11.51,0.2,17.91,0.18,7.47,0.55,19.0,2
15691,38.13,117.36,4.44,51.56,25.27,0.13,8.43,44.56,115.0,2
15692,54.5,94.96999999999998,12.88,47.7,30.15,0.28,10.29,37.38,201.0,2
15693,16.53,63.46,7.95,11.48,6.42,0.14,6.85,29.24,74.0,2
15694,15.14,47.74,3.06,5.53,9.09,0.34,6.54,21.19,46.0,2
15695,21.39,51.57,4.76,19.89,9.06,0.86,2.8,20.34,76.0,2
15696,8.98,37.07,6.59,12.51,18.93,0.75,8.48,21.47,49.0,2
15697,192.23,320.31,14.12,7.6,1.99,1.43,9.89,9.33,356.0,2
15698,269.97,72.17666666666668,14.06,8.73,10.056666666666667,1.69,5.02,41.6,421.0,2
15699,114.33,200.21,23.74,25.85,53.25,2.82,15.05,7.91,297.0,2
15700,48.12,15.013333333333334,0.67,7.9,8.233333333333334,0.67,1.28,6.3,127.66666666666667,2
15701,277.48,72.17666666666668,20.09,19.97,4.173333333333334,2.76,61.83,52.53,425.0,2
15702,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
15703,83.13,78.60000000000001,3.0,21.09,23.553333333333338,0.93,4.4,15.93,206.0,2
15704,25.72,30.68,10.2,8.11,22.26,1.45,8.95,17.0,76.0,2
15705,82.35,135.92,4.34,27.44,12.38,0.84,5.79,86.41,160.0,2
15706,66.38,141.73,45.93,106.27,9.663333333333334,1.97,20.37,49.9,174.0,2
15707,57.17,177.99,13.46,47.39,16.95,1.18,31.84,61.89,134.0,2
15708,113.14,73.31,5.95,8.56,34.526666666666664,1.17,13.686666666666667,23.76,215.0,2
15709,57.9,90.62666666666667,3.91,15.31,40.34,0.51,10.0,19.91,107.0,2
15710,14.0,35.85,6.25,12.29,9.64,0.37,5.66,24.59,47.0,2
15711,55.19,112.57,10.1,29.76,32.88,0.76,13.82,42.36,128.0,2
15712,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15713,92.37,167.92,23.58,49.5,20.64,1.16,11.59,29.5,209.0,2
15714,41.85,72.79,13.63,15.05,28.2,0.0,5.38,15.39,80.0,2
15715,62.35,137.49333333333334,3.63,33.46,6.56,0.72,4.22,38.61,144.0,2
15716,14.36,56.52,5.88,24.14,18.06,0.31,8.55,12.62,48.0,2
15717,25.83,70.56,19.44,43.68,16.21,0.85,30.88,9.06,84.0,2
15718,20.31,36.25,10.08,12.5,8.84,0.78,7.8,22.55,59.0,2
15719,158.45,44.06666666666666,9.48,34.06,53.55,0.86,10.79,71.31,312.0,2
15720,207.1,307.38,54.8,66.45,67.61,1.76,32.25,108.89,366.0,2
15721,91.04,162.68,28.01,39.93,16.3,1.1,7.9,39.59,229.0,2
15722,22.91,68.3,5.72,21.71,20.05,0.26,7.86,15.94,60.0,2
15723,67.14,111.9,9.33,4.49,1.43,2.15,33.57,21.84,118.0,2
15724,21.31,40.69,9.44,20.75,25.66,0.61,11.49,59.49,88.0,2
15725,17.78,31.97,2.78,11.68,3.85,0.84,5.38,33.24,58.0,2
15726,55.27,127.34666666666665,29.44,86.96,32.67666666666667,29.44,91.67,47.71,332.0,2
15727,140.83,154.55333333333334,28.93,49.75,22.416666666666668,1.59,3.96,22.35,301.0,2
15728,35.14,48.580000000000005,23.27,17.62,8.68,0.46,7.45,5.34,59.0,2
15729,30.2,72.17666666666668,7.94,22.86,98.49,0.57,7.05,43.89,72.0,2
15730,247.27,450.96,101.94,92.32,63.4,2.73,20.77,116.29,478.0,2
15731,71.62,56.29,7.79,35.11,6.56,1.37,3.88,67.61,125.0,2
15732,46.550000000000004,75.38,24.09,10.54,9.33,1.78,14.09,15.44,106.0,2
15733,15.91,33.28,0.46,2.04,3.7,0.4,13.09,33.05,64.0,2
15734,21.1,43.36,5.24,12.65,5.7,0.51,10.59,13.59,46.0,2
15735,139.53,396.69,15.13,24.1,20.846666666666668,0.41,66.44000000000001,23.65,126.0,2
15736,63.83,104.25,10.37,37.49,16.18,0.0,7.83,58.44,137.0,2
15737,414.58,33.35,62.58,29.81,4.173333333333334,2.34,28.35,37.07,550.0,2
15738,153.33,66.26,12.07,40.84,6.829999999999999,1.69,8.8,57.27,342.0,2
15739,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15740,76.03,158.72,11.93,25.89,8.62,3.63,8.64,14.53,133.0,2
15741,44.99,110.32000000000001,4.2,8.44,11.856666666666667,4.03,8.14,14.84,142.0,2
15742,16.98,50.87,5.6,9.37,11.66,0.35,5.9,23.51,52.0,2
15743,33.88,53.64,22.01,13.79,27.74,0.0,5.84,5.17,70.0,2
15744,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
15745,29.71,39.33,0.8,2.57,2.65,0.22,7.82,63.05,88.0,2
15746,17.64,47.85,5.73,15.11,8.94,0.67,5.24,21.03,61.0,2
15747,34.52,51.82333333333333,10.76,20.56,105.14,1.05,6.61,20.76,78.0,2
15748,42.33,82.67,5.69,32.59,14.47,0.79,5.2,63.97,106.0,2
15749,124.14,173.56,74.61,48.03,21.43,1.56,9.72,13.53,286.0,2
15750,44.81,78.98,0.98,8.54,5.2,0.84,6.64,71.49,98.0,2
15751,14.96,26.69,7.84,18.02,10.91,0.44,3.97,15.97,44.0,2
15752,104.97,197.25333333333333,5.3,14.69,3.78,1.18,43.55,56.35,200.0,2
15753,10.22,131.33,5.23,33.14,22.55,0.43,4.44,10.45,84.0,2
15754,65.78,180.67,18.75,40.09,30.04,7.38,14.34,54.47,246.0,2
15755,28.74,31.54,6.64,16.17,39.28,0.84,4.55,32.68,87.0,2
15756,36.17,101.90000000000002,7.28,4.98,8.42,0.31,44.37,28.31,87.0,2
15757,21.23,31.73,5.88,7.52,59.27,1.79,1.41,6.22,98.0,2
15758,25.07,50.803333333333335,8.25,6.58,12.273333333333333,0.64,7.58,15.04,163.0,2
15759,120.11,293.7,16.77,18.57,10.056666666666667,0.65,5.94,40.79,288.0,2
15760,127.13,63.68666666666667,42.28,21.58,29.30333333333333,2.43,2.93,12.13,298.0,2
15761,42.81666666666666,72.57,7.28,6.76,6.77,0.22,33.89,9.14,65.33333333333333,2
15762,37.94,84.87,11.4,31.95,16.68,0.71,4.88,57.75,89.0,2
15763,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15764,25.37,43.48,36.08,6.74,5.35,1.1,16.47,1.01,56.0,2
15765,62.87,110.06,8.91,9.08,6.33,0.6033333333333334,6.0,71.96,118.0,2
15766,82.94,93.98333333333333,3.39,80.91,3.78,0.9,33.13,69.93,208.0,2
15767,15.3,29.63,4.0,8.68,12.36,0.33,7.45,47.67,59.0,2
15768,16.69,40.99333333333333,11.42,18.36,43.94,0.74,3.97,24.7,59.0,2
15769,195.34,345.73,70.98,145.21,62.5,1.99,23.53,31.43,345.0,2
15770,81.38666666666667,86.04,7.8,7.54,6.59,1.78,7.6,28.49,320.6666666666667,2
15771,30.8,56.0,8.74,27.43,13.76,0.61,3.83,22.23,64.0,2
15772,48.86,86.87,6.12,26.06,4.27,0.53,2.0,32.25,105.0,2
15773,70.96,149.96,8.38,37.52,22.68,1.01,12.0,63.65,184.0,2
15774,26.74,42.76,6.92,12.48,5.28,0.59,11.83,20.58,48.0,2
15775,40.66,128.28666666666666,30.95,61.16,26.326666666666664,30.95,120.48,14.02,499.0,2
15776,50.29,63.02,12.84,18.55,20.84,0.99,10.23,24.22,88.0,2
15777,65.56,128.56,6.38,23.26,16.81,0.86,16.7,34.16,115.0,2
15778,57.61,115.79,5.3,25.82,15.21,0.64,11.04,27.88,96.0,2
15779,89.26,132.06,14.71,32.3,36.87,0.89,7.28,22.0,231.0,2
15780,47.0,80.28666666666668,17.67,24.8,6.56,1.89,49.11,67.37,107.0,2
15781,46.94,102.61,15.7,43.78,46.08,1.06,14.21,69.56,122.0,2
15782,73.06,50.223333333333336,8.84,30.39,138.62,0.0,14.6,47.78,175.0,2
15783,7.29,271.91,8.99,8.52,14.543333333333335,0.75,7.02,9.19,22.0,2
15784,401.35,75.94333333333334,34.97,28.68,4.173333333333334,2.93,20.61,37.43,480.0,2
15785,25.52,37.46,9.89,15.81,26.58,1.17,10.05,23.05,61.0,2
15786,36.31,77.21,1.47,18.03,4.47,0.52,17.79,42.23,85.0,2
15787,92.14,196.87,12.58,8.35,5.07,0.63,5.91,41.86,167.0,2
15788,67.15,107.1,4.36,25.62,19.74,0.84,12.22,47.84,96.0,2
15789,29.66,29.17,31.2,6.53,21.88,2.64,19.29,24.1,111.0,2
15790,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
15791,423.52,576.12,44.06,59.35,50.12,2.35,14.14,37.71,595.0,2
15792,27.31,40.63666666666666,4.58,19.73,38.79,21.83,2.85,3.75,229.0,2
15793,65.74,104.01,2.58,6.56,6.99,0.03,23.45,76.67,137.0,2
15794,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15795,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
15796,116.35,67.79333333333334,76.34,30.0,22.593333333333334,1.47,5.63,9.33,85.66666666666667,2
15797,62.45,152.69,9.35,38.24,19.94,0.17,12.7,65.94,140.0,2
15798,94.26,44.06666666666666,4.28,28.97,34.28,0.66,7.86,8.51,179.0,2
15799,13.79,24.44,0.65,2.06,2.1,0.17,4.92,25.76,85.66666666666667,2
15800,94.42,178.56,30.85,60.03,11.61,1.06,8.19,50.52,182.0,2
15801,36.88,117.84,17.56,68.41,5.896666666666667,1.79,10.85,34.26,117.0,2
15802,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
15803,102.06,481.81,20.1,1.65,6.79,2.09,28.25,11.4,79.33333333333333,2
15804,83.3,181.97,93.88,58.28,27.04,1.71,11.53,32.19,173.0,2
15805,120.93,66.98,2.34,6.66,9.663333333333334,0.35,6.71,18.14,296.0,2
15806,35.52,63.88,7.19,9.32,5.59,1.94,12.49,6.27,100.0,2
15807,62.08,113.87,20.4,43.41,15.09,1.46,3.14,57.1,136.0,2
15808,83.08,72.17666666666668,4.23,29.17,7.23,1.14,11.81,43.96,149.0,2
15809,49.36,82.55,6.34,11.18,33.79,0.62,5.7,3.93,95.0,2
15810,38.88,83.63,13.41,40.69,44.44,0.4,5.26,23.6,99.0,2
15811,73.58,149.8033333333333,19.53,63.23,23.733333333333334,19.53,11.56,26.46,493.0,2
15812,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15813,46.59,115.67,6.31,8.07,25.57,1.71,33.35,23.78,104.0,2
15814,342.7,33.35,107.42,78.56,65.39,1.26,16.56,23.3,457.0,2
15815,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
15816,12.86,34.31,3.65,12.51,8.83,0.42,7.48,18.8,49.0,2
15817,24.15,73.99,16.42,23.64,8.42,1.06,14.13,41.67,74.0,2
15818,84.93,187.15,17.48,10.4,12.02,0.3,9.07,35.77,190.0,2
15819,22.46,32.48,4.35,18.66,14.83,1.08,2.62,22.45,64.0,2
15820,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15821,47.15,60.06333333333333,3.55,23.52,10.416666666666666,1.39,4.94,24.64,98.0,2
15822,29.81,42.27,13.11,18.68,7.44,0.0,9.09,21.49,59.0,2
15823,68.64,203.76,8.84,48.01,18.14,0.0,17.52,70.86,174.0,2
15824,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15825,62.6,113.27,17.76,52.68,25.66,1.05,7.01,54.54,122.0,2
15826,161.45,345.6,93.83,25.46,6.829999999999999,0.96,13.18,18.39,280.0,2
15827,122.89,205.91,30.94,46.54,23.81,1.28,11.52,41.44,250.0,2
15828,51.78,159.41,10.62,36.29,29.64,0.62,2.51,34.73,112.0,2
15829,31.92,96.98,15.92,8.01,12.06,0.69,10.86,32.52,87.0,2
15830,29.19,26.843333333333334,2.09,12.94,32.95,0.96,6.16,23.11,69.0,2
15831,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15832,26.94,102.0,1.63,20.67,8.67,0.65,7.34,23.8,100.0,2
15833,155.68,237.77666666666667,16.66,19.69,11.270000000000001,16.66,61.24,33.7,395.0,2
15834,50.56,116.89,6.93,37.27,11.05,0.97,5.25,23.36,99.0,2
15835,18.76,43.55,23.96,29.85,9.98,1.04,29.69,13.1,73.0,2
15836,100.13,79.46333333333334,11.32,35.23,29.36,0.91,5.87,25.19,239.0,2
15837,21.91,69.03,24.95,15.82,11.45,1.27,22.88,2.98,89.0,2
15838,39.43,125.71666666666665,29.96,47.83,24.27,29.96,24.1,20.923333333333336,461.0,2
15839,29.62,37.64666666666667,9.43,14.0,24.65,1.03,9.85,22.76,77.0,2
15840,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15841,26.43,83.02,3.1,14.91,15.54,0.41,9.44,25.61,70.0,2
15842,296.04,90.18666666666667,25.96,21.84,19.38,3.06,24.46,43.66,415.0,2
15843,55.92,163.77,9.67,31.36,25.55,1.09,18.99,62.56,149.0,2
15844,31.27,66.41666666666667,35.73,18.74,8.82,1.59,5.76,7.98,119.0,2
15845,20.08,58.94,9.72,7.77,10.35,0.4,6.55,31.73,63.0,2
15846,47.34,109.02,10.16,7.75,11.95,0.65,6.26,10.72,101.0,2
15847,68.86,231.37,11.59,26.16,15.27,0.65,12.44,49.18,166.0,2
15848,38.97,85.89,19.43,41.41,36.49,2.73,20.43,44.49,165.0,2
15849,146.31,200.22,33.72,48.56,38.87,1.34,9.91,39.47,311.0,2
15850,58.21,113.1,12.65,29.28,42.08,2.23,7.97,37.35,164.0,2
15851,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
15852,209.23,448.44,70.66,69.51,5.42,1.96,79.83,24.45,369.0,2
15853,70.64,116.4,12.84,11.9,9.6,0.62,2.3333333333333335,33.02,136.0,2
15854,19.43,60.76666666666667,1.13,7.66,4.74,20.81,2.29,7.89,225.0,2
15855,18.81,50.51,6.24,14.01,15.48,0.92,14.67,20.67,89.0,2
15856,34.68,54.95666666666667,3.73,6.72,22.46666666666667,12.5,7.2,47.45,148.0,2
15857,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15858,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15859,46.46,105.66,3.69,13.27,6.5,2.5,12.38,15.69,107.0,2
15860,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
15861,49.45,60.633333333333326,6.56,14.52,39.68,1.56,16.03,16.74,98.0,2
15862,76.75,62.550000000000004,8.1,29.35,32.07,1.09,4.75,27.33,132.0,2
15863,27.06,34.516666666666666,5.55,19.07,60.63,1.04,9.73,22.56,68.0,2
15864,71.12,164.77,9.91,27.52,21.64,0.9,9.12,62.94,178.0,2
15865,57.92,157.8,6.37,35.15,50.0,0.86,6.06,48.81,123.0,2
15866,49.84,175.84,42.39,41.75,17.02,1.01,12.24,36.0,143.0,2
15867,84.32,250.65,70.11,50.68,9.663333333333334,3.01,18.86,69.71,199.0,2
15868,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15869,66.8,90.43666666666667,6.1,26.68,30.02,1.04,4.55,43.19,114.0,2
15870,42.56,55.96,0.68,42.92,8.42,0.55,8.88,33.67,66.0,2
15871,64.05333333333334,195.67,4.21,22.02,22.74,0.31,9.09,28.56,186.0,2
15872,19.81,64.91,0.87,9.84,26.22,0.45,12.38,19.61,64.0,2
15873,32.06,67.73,11.08,28.44,25.91,1.03,8.91,31.48,92.0,2
15874,18.34,53.21333333333333,21.78,46.85,6.56,1.91,50.74,47.51,121.0,2
15875,78.18,287.99,24.59,47.84,12.09,0.4,39.01,48.38,264.0,2
15876,166.85,132.37,17.93,43.3,11.020000000000001,17.93,79.71,53.44,616.0,2
15877,60.61,133.31,10.49,52.78,24.603333333333335,10.49,52.84,38.67,407.0,2
15878,33.99,68.75,5.55,18.3,11.99,0.41,4.36,34.56,74.0,2
15879,38.04,53.71333333333334,1.65,30.89,15.603333333333333,0.93,3.32,14.27,75.66666666666667,2
15880,100.06,175.79,39.85,239.1,32.00333333333333,39.85,134.84,59.32,956.0,3
15881,60.01,168.17,25.24,26.98,25.92,1.76,40.89,33.96,155.0,2
15882,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15883,33.6,45.27,0.68,2.76,8.31,0.2,8.38,31.52,58.0,2
15884,48.68,162.11,19.58,36.14,26.03,0.99,11.75,54.78,144.0,2
15885,33.04,113.38,2.63,41.73,10.05,0.56,18.17,13.23,111.0,2
15886,12.75,24.02,2.15,13.54,7.07,0.34,3.99,21.45,35.0,2
15887,21.85,45.57,3.88,7.8,13.43,0.34,7.69,39.34,62.0,2
15888,39.91,99.22666666666667,9.02,8.8,35.48,1.02,5.94,42.16,69.0,2
15889,36.12,44.99,0.83,58.79,22.206666666666667,0.67,6.81,28.44,72.0,2
15890,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15891,53.35,113.24333333333334,8.09,9.58,6.56,1.24,41.38,81.18,141.0,2
15892,11.9,151.3,6.29,9.57,47.13,0.59,4.57,30.45,55.0,2
15893,92.68,239.12,47.05,65.26,40.66,7.59,17.68,69.95,366.0,2
15894,61.11,105.64,11.8,60.83,47.92,0.33,32.05,38.81,107.0,2
15895,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15896,40.22,75.69,5.22,26.37,12.44,0.61,6.79,20.03,71.0,2
15897,41.01,34.84,6.95,12.16,39.88,0.84,10.28,27.87,102.0,2
15898,38.65,81.47,3.7,26.76,6.56,0.36,22.03,54.24,95.0,2
15899,21.31,66.1,1.85,15.01,8.82,0.54,67.11333333333333,57.55,125.0,2
15900,20.16,48.85,4.64,15.31,5.22,0.65,6.88,16.9,55.0,2
15901,81.33,53.61333333333334,2.28,11.45,0.18000000000000002,0.08,9.05,53.37,184.0,2
15902,49.16,125.88,7.4,31.08,8.823333333333332,7.4,51.07,45.99,246.0,2
15903,75.8,165.63,17.43,17.6,24.83,0.92,9.83,6.26,123.0,2
15904,21.1,47.3,7.05,12.95,19.84,0.59,10.4,31.19,54.0,2
15905,69.21,165.95,11.84,17.9,10.1,2.12,51.73,22.1,148.0,2
15906,126.77,245.22,15.69,23.93,10.913333333333334,15.69,93.18,36.71,344.0,2
15907,87.09,73.09333333333333,10.15,13.98,39.43666666666667,10.15,18.17,29.43,315.0,2
15908,12.79,48.71,6.63,30.6,6.12,0.91,9.02,42.0,63.0,2
15909,36.20333333333333,84.37,14.76,10.91,9.91,0.0,3.09,19.33,56.0,2
15910,162.54,379.7,154.33,108.53,39.52,2.7,33.53,87.74,377.0,2
15911,77.58,135.81,44.31,10.6,44.06,0.96,10.33,9.78,186.0,2
15912,16.05,35.61,3.05,12.3,34.79,0.59,10.74,30.31,50.0,2
15913,67.12,139.91,5.57,45.12,12.98,0.67,6.04,30.64,133.0,2
15914,18.58,41.91,7.95,15.66,5.51,0.09,3.32,31.82,60.0,2
15915,27.07,59.04,19.32,13.52,12.57,0.59,8.56,39.64,51.0,2
15916,25.72,51.53,7.47,27.41,12.3,1.02,4.17,46.31,78.0,2
15917,42.64,111.09,5.22,8.14,3.74,0.75,4.06,45.86,102.0,2
15918,43.48,115.8,6.47,53.31,20.36,0.8,9.51,50.3,114.0,2
15919,117.28,198.78,43.28,26.85,107.84,1.08,6.75,5.08,154.0,2
15920,114.56,166.58,4.58,6.33,4.2,0.69,9.56,16.51,322.0,2
15921,25.06,73.19,24.51,20.87,18.8,0.87,8.66,16.89,63.0,2
15922,99.16,177.35,10.72,43.8,19.28,1.34,11.29,90.45,234.0,2
15923,86.49,26.843333333333334,4.0,12.77,6.56,0.25,7.23,48.88,139.0,2
15924,69.06,177.21,13.34,45.33,40.73,0.23,27.21,64.43,197.0,2
15925,49.35,136.21,32.11,39.96,20.77,0.9,9.22,46.27,129.0,2
15926,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15927,41.93666666666667,121.21666666666668,12.24,21.48,22.55,0.51,2.86,10.88,110.33333333333333,2
15928,30.54,59.34,17.96,27.99,27.86,0.79,9.23,16.91,79.0,2
15929,49.79333333333333,116.82666666666667,14.683333333333332,37.156666666666666,2.38,0.0,6.466666666666666,34.14333333333333,85.66666666666667,2
15930,20.63,26.66,8.64,9.39,6.24,1.26,4.34,67.67,168.0,2
